game_date,batter,hit,proba
1522368000000000000,Nick Ahmed,True,0.5601351351351351
1522368000000000000,Jake Lamb,True,0.6464692482915718
1522368000000000000,Robbie Ray,False,0.4243478260869565
1522368000000000000,Ketel Marte,False,0.6585185185185186
1522368000000000000,Adrian Beltre,True,0.7371673819742489
1522368000000000000,Shin-Soo Choo,True,0.6840664711632453
1522368000000000000,Elvis Andrus,True,0.7100318471337579
1522368000000000000,Robinson Chirinos,False,0.5647727272727273
1522368000000000000,Rougned Odor,False,0.6292768959435626
1522368000000000000,Ryan Rua,False,0.5959183673469388
1522368000000000000,Delino Deshields,True,0.6350993377483444
1522368000000000000,Joey Gallo,True,0.5535545023696682
1522368000000000000,Nomar Mazara,True,0.6702875399361022
1522368000000000000,Josh Reddick,False,0.6413381123058541
1522368000000000000,Jose Altuve,True,0.7567460317460317
1522368000000000000,Marwin Gonzalez,False,0.6571428571428571
1522368000000000000,Evan Gattis,True,0.6308510638297873
1522368000000000000,Max Stassi,True,0.6344827586206896
1522368000000000000,George Springer,True,0.6888030888030888
1522368000000000000,Carlos Correa,False,0.6952618453865337
1522368000000000000,Alex Bregman,False,0.7291139240506329
1522368000000000000,Derek Fisher,False,0.6050632911392405
1522368000000000000,Justin Upton,True,0.6717105263157894
1522368000000000000,Chris Young,False,0.5909975669099757
1522368000000000000,Albert Pujols,False,0.6786127167630057
1522368000000000000,Ian Kinsler,True,0.6895446880269814
1522368000000000000,Zack Cozart,False,0.6463186077643909
1522368000000000000,Mike Trout,True,0.7139267015706806
1522368000000000000,Martin Maldonado,False,0.5385321100917432
1522368000000000000,Kole Calhoun,False,0.6728358208955224
1522368000000000000,Andrelton Simmons,True,0.6664197530864197
1522368000000000000,Jonathan Lucroy,True,0.6896995708154506
1522368000000000000,Jed Lowrie,True,0.6648125755743651
1522368000000000000,Khris Davis,False,0.631855500821018
1522368000000000000,Marcus Semien,True,0.66232741617357
1522368000000000000,Jake Smolinski,False,0.6131979695431472
1522368000000000000,Stephen Piscotty,True,0.680825958702065
1522368000000000000,Chad Pinder,False,0.6193548387096774
1522368000000000000,Matt Olson,True,0.6610526315789473
1522368000000000000,Matt Chapman,True,0.5951612903225806
1522368000000000000,Ryan Braun,True,0.7319351763584365
1522368000000000000,Jhoulys Chacin,False,0.39888888888888885
1522368000000000000,Lorenzo Cain,True,0.7053876478318002
1522368000000000000,Manny Pina,True,0.6193103448275862
1522368000000000000,Hernan Perez,False,0.6681388012618297
1522368000000000000,Christian Yelich,True,0.694187779433681
1522368000000000000,Domingo Santana,True,0.6487972508591066
1522368000000000000,Travis Shaw,True,0.6487671232876713
1522368000000000000,Orlando Arcia,True,0.6484848484848486
1522368000000000000,Eric Hosmer,True,0.7181220657276994
1522368000000000000,Freddy Galvis,True,0.640829346092504
1522368000000000000,Wil Myers,True,0.6383944153577662
1522368000000000000,Cory Spangenberg,True,0.6621212121212121
1522368000000000000,Jose Pirela,True,0.6525641025641026
1522368000000000000,Austin Hedges,True,0.5316582914572864
1522368000000000000,Carlos Asuaje,True,0.6624
1522368000000000000,Manuel Margot,True,0.6517647058823529
1522368000000000000,Joey Lucchesi,False,0.62
1522368000000000000,Brett Gardner,True,0.6747274529236867
1522368000000000000,Neil Walker,True,0.6716360116166505
1522368000000000000,Giancarlo Stanton,False,0.6691532258064515
1522368000000000000,Didi Gregorius,True,0.6425465838509317
1522368000000000000,Brandon Drury,True,0.6767025089605735
1522368000000000000,Gary Sanchez,False,0.6767772511848342
1522368000000000000,Aaron Judge,False,0.6796296296296297
1522368000000000000,Tyler Wade,True,0.5703703703703704
1522368000000000000,Billy Mckinney,True,0.62
1522368000000000000,Curtis Granderson,False,0.6149114631873253
1522368000000000000,Russell Martin,False,0.616
1522368000000000000,Justin Smoak,True,0.6148911798396334
1522368000000000000,Josh Donaldson,False,0.6648837209302325
1522368000000000000,Kevin Pillar,True,0.6595978062157222
1522368000000000000,Yangervis Solarte,True,0.6811650485436893
1522368000000000000,Randal Grichuk,True,0.6388732394366198
1522368000000000000,Devon Travis,False,0.693061224489796
1522368000000000000,Aledmys Díaz,False,0.6563380281690141
1522368000000000000,Kurt Suzuki,False,0.6195121951219512
1522368000000000000,Nick Markakis,True,0.7112540192926045
1522368000000000000,Freddie Freeman,False,0.6856031128404669
1522368000000000000,Ryan Flaherty,True,0.5464088397790056
1522368000000000000,Ender Inciarte,True,0.7734579439252337
1522368000000000000,Mike Foltynewicz,False,0.33799999999999997
1522368000000000000,Preston Tucker,True,0.581456953642384
